circrna,N1,N2,N3,N4,N5,T1,T2,T3,T4,T5
chr19:50484212-50496209(-),0,0,0,1.3280223974,0,0,0,0,0,0
chrY:15024875-15026561(+),0,0,0,0,2.1211715561,0,0,0,0,0
chr20:21195173-21196286(+),1.2856780257,0,0,7.3041231855,6.3635146684,0,0,0,0,0
chr9:69454965-69461727(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr2:79220187-79220617(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr11:17866818-17899791(-),0,0,0,0,2.1211715561,0,0,0,0,0
chr5:150921411-150921873(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr16:5077136-5078186(-),1.2856780257,0,2.0285877202,7.9681343842,1.0605857781,0,0,0,0,0
chr2:106476458-106482675(+),0,0,0,0,0,0,0,7.1000570206,0,0
chr17:62289934-62291602(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr2:223765392-223773868(+),11.5711022309,1.0142938601,4.0571754404,1.9920335961,6.3635146684,0,0,0,0,0
chr22:41265003-41322467(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr14:106029698-106029900(-),0,0,0,0,0,3.0428815803,0,0,0,0
chr9:103261047-103339237(+),1.2856780257,0,2.0285877202,0,0,0,0,0,0,0
chr19:18580076-18580248(-),0,0,3.0428815803,0,0,0,0,0,0,0
chr17:74283273-74283978(-),0,0,3.0428815803,9.2961567816,0,0,0,0,0,0
chr11:18964235-18986508(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr3:19384079-19389457(+),3.857034077,1.0142938601,4.0571754404,0,4.2423431122,0,0,0,0,0
chr16:19083250-19085357(+),0,0,0,6.6401119869,2.1211715561,0,0,0,0,0
chr4:126285273-126286562(+),0,0,0,0,0,0,0,4.0571754404,0,0
chr1:167977633-167978918(+),0,0,0,0,0,0,0,8.1143508807,0,0
chr9:33953283-33956144(-),5.1427121026,0,0,0,0,0,0,0,0,0
chr11:101596535-101596706(-),0,0,0,0,0,0,2.0285877202,3.0428815803,0,0
chr19:17873571-17875258(+),0,0,0,5.3120895895,0,0,0,0,0,0
chr2:172180554-172196064(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr11:113078598-113085157(+),0,0,0,1.3280223974,0,0,0,0,0,0
chr12:26718978-26719351(-),0,0,0,0,0,0,0,0,0,9.1286447408
chr9:66859355-66860026(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr6:158540061-158549302(-),2.5713560513,0,0,1.3280223974,0,0,0,0,0,0
chr8:95839491-95844402(+),2.5713560513,0,0,0,0,0,0,0,0,0
chr7:23239077-23239930(+),0,0,2.0285877202,0,0,0,0,0,0,0
chr5:117635794-117640561(-),0,0,0,0,0,0,0,0,9.1286447408,0
chr4:75125152-75126046(-),0,0,0,0,0,0,0,0,0,20.2858772018
chr14:50796551-50796899(-),3.857034077,0,0,0,1.0605857781,0,0,0,0,0
chr2:239881454-239881617(-),0,0,0,0,0,0,0,0,0,12.1715263211
chr13:37050953-37051125(+),0,0,0,0,0,0,2.0285877202,0,0,0
chrX:6069036-6069812(-),3.857034077,7.1000570206,0,0,1.0605857781,0,0,0,0,0
chr22:33205379-33207128(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr6:109197346-109233761(+),0,0,0,1.9920335961,0,0,0,0,0,0
chr12:93192668-93202932(-),0,0,3.0428815803,0,0,0,0,0,0,0
chr1:53236692-53245665(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr9:10915700-10915867(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr6:157357969-157406039(+),0,1.0142938601,1.0142938601,1.9920335961,2.1211715561,0,0,0,0,0
chr9:111909331-111912000(-),2.5713560513,0,0,0,0,0,0,0,0,0
chr1:121484392-121485070(-),0,0,0,0,0,1.0142938601,2.0285877202,0,0,0
chrY:13453435-13454577(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr9:32751862-32752129(-),0,0,0,0,0,0,0,0,4.0571754404,0
chr3:183361268-183382827(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr22:24800939-24801089(+),0,0,0,5.9761007882,0,0,0,0,0,0
chr17:58332536-58348842(-),0,0,0,0,2.1211715561,0,0,0,0,0
chr9:125629175-125630457(+),0,0,0,0,0,0,0,0,0,6.0857631605
chr9:74810416-74865757(+),2.5713560513,0,0,0,0,0,0,0,0,0
chr15:37439807-37440178(-),0,0,0,0,0,0,2.0285877202,0,0,0
chrX:79779065-79779226(+),0,0,0,0,0,0,2.0285877202,0,0,0
chrX:32583819-32591963(-),0,0,0,4.6480783908,0,0,0,0,0,0
chr1:204970298-204971876(+),10.2854242052,28.4002280825,13.1858201812,29.8805039408,30.7569875638,0,0,1.0142938601,0,0
chr14:51204858-51211083(-),0,0,0,1.9920335961,0,0,0,0,0,0
chr8:96044223-96087980(+),0,0,0,0,2.1211715561,0,0,0,0,0
chr1:188677397-188677686(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr9:128243132-128243790(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr18:9457740-9458053(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr3:49016915-49017929(+),2.5713560513,0,3.0428815803,0,4.2423431122,0,0,0,0,0
chr8:74321152-74321366(-),0,0,0,0,0,0,0,0,0,4.0571754404
chr17:29185728-29186778(+),0,0,0,0,0,0,0,0,2.0285877202,0
chr12:70149164-70150443(+),0,0,0,0,2.1211715561,0,0,0,0,0
chr2:241622020-241631624(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr2:200521195-200521668(+),0,0,0,0,0,0,0,0,3.0428815803,0
chr12:56742313-56743420(-),2.5713560513,0,0,0,0,0,0,0,0,0
chr6:126502896-126503424(-),0,0,0,0,0,0,0,0,3.0428815803,0
chr9:130073915-130080406(+),3.857034077,0,0,0,0,0,0,0,0,0
chr1:25554638-25555492(+),0,0,0,0,0,0,0,2.0285877202,0,0
chr7:111448877-111474742(-),0,3.0428815803,1.0142938601,0,0,0,0,0,0,0
chrX:54645776-54647318(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr12:44571960-44572159(+),0,0,0,0,0,0,0,0,0,2.0285877202
chrM:452-10723(+),0,0,0,0,0,2.0285877202,0,0,0,0
chrM:5439-8207(+),0,0,0,0,0,0,0,0,4.0571754404,8.1143508807
chr6:76331248-76350420(+),0,1.0142938601,0,2.6560447947,0,0,0,0,0,0
chr6:89230206-89230453(-),0,0,0,0,0,0,0,2.0285877202,0,0
chr1:10331560-10335561(+),1.2856780257,0,0,0,2.1211715561,0,0,0,0,0
chr21:10801330-10818117(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr8:53030898-53045861(-),2.5713560513,0,0,0,0,0,0,0,0,0
chr3:183551280-183551613(-),3.857034077,2.0285877202,4.0571754404,4.6480783908,3.1817573342,0,0,0,0,0
chr17:74898637-74902269(+),1.2856780257,1.0142938601,0,0,6.3635146684,0,0,0,0,0
chr3:78966385-78971077(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr1:52272538-52272857(+),0,0,0,0,0,0,0,0,0,5.0714693005
chr3:58712566-58712729(+),0,0,0,0,0,0,0,3.0428815803,0,0
chr3:121563300-121591635(+),1.2856780257,0,0,0,2.1211715561,0,0,0,0,0
chr19:9724356-9725640(-),0,0,0,0,0,0,0,8.1143508807,0,0
chr10:42383712-42396194(-),0,0,0,0,0,1.0142938601,1.0142938601,0,0,0
chr2:149798124-149840280(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr20:25308898-25309062(-),0,0,0,0,0,0,0,0,4.0571754404,0
chr17:49091593-49098726(-),0,0,2.0285877202,2.6560447947,1.0605857781,0,0,0,0,0
chr1:245021313-245022143(-),0,3.0428815803,0,0,0,0,0,0,0,0
chr22:44127579-44161273(-),0,2.0285877202,1.0142938601,0,0,0,0,0,0,0
chr19:44928176-44947068(-),0,0,0,0,0,0,3.0428815803,0,0,0
chr16:46389758-46407732(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr11:65269548-65271568(+),0,3.0428815803,0,0,0,0,0,0,0,0
chr3:93625251-93625418(+),0,0,0,0,0,0,3.0428815803,0,0,0
chr14:21460283-21460781(+),3.857034077,1.0142938601,3.0428815803,4.6480783908,1.0605857781,0,0,0,0,0
chr16:46404497-46412590(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr4:84384647-84388691(-),0,0,2.0285877202,0,0,0,0,0,0,0
chr8:24144765-24145417(+),0,0,0,0,0,0,0,5.0714693005,0,0
chr2:62639618-62728458(+),0,0,0,0,2.1211715561,0,0,0,0,0
chr2:40866233-40866662(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr4:13210850-13211056(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr13:39024453-39025052(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr10:78771725-78787649(-),0,0,1.0142938601,0,3.1817573342,0,0,0,0,0
chr8:57895296-57896056(-),0,0,0,0,0,0,0,0,3.0428815803,0
chr10:104162364-104162627(+),0,0,3.0428815803,0,0,0,0,0,0,0
chr7:64526631-64527428(+),2.5713560513,2.0285877202,1.0142938601,0,0,0,0,0,0,0
chr19:21587931-21588658(+),1.2856780257,2.0285877202,3.0428815803,0,0,0,0,0,0,0
chr6:6780095-6780281(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr3:33648876-33673863(-),0,1.0142938601,0,2.6560447947,0,0,0,0,0,0
chr4:179519925-179520284(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr1:229675203-229678118(-),0,3.0428815803,0,7.3041231855,0,0,0,0,0,0
chr7:42303751-42304017(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr5:20230792-20230963(+),0,0,0,0,0,3.0428815803,0,0,0,0
chr14:91939377-91943330(-),0,2.0285877202,0,0,0,0,0,0,0,0
chrM:6478-15827(+),0,0,0,0,0,0,2.0285877202,0,1.0142938601,0
chr16:46389564-46395494(+),0,0,0,0,0,2.0285877202,1.0142938601,0,0,0
chr1:21220010-21268823(-),2.5713560513,6.0857631605,8.1143508807,0,3.1817573342,0,0,0,0,0
chr18:18516097-18516609(+),0,0,0,0,0,0,5.0714693005,0,3.0428815803,0
chr5:32268807-32276848(-),0,2.0285877202,0,4.6480783908,2.1211715561,0,0,0,0,0
chr7:154751600-154755476(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr17:48462479-48465493(-),0,4.0571754404,0,0,0,0,0,0,0,0
chr2:135010666-135076310(+),1.2856780257,0,0,0,2.1211715561,0,0,0,0,0
chr7:156994415-157024021(+),0,3.0428815803,2.0285877202,0,0,0,0,0,0,0
chr1:243708812-243736350(-),12.8567802565,14.2001140413,22.314464922,15.9362687684,11.6664435587,0,0,0,0,0
chr19:40550587-40550802(-),0,0,0,0,0,0,3.0428815803,0,0,0
chr4:16769690-16769925(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr1:10318551-10328321(+),0,0,4.0571754404,1.9920335961,0,0,0,0,0,0
chrM:9061-15646(+),0,0,0,0,0,0,0,0,2.0285877202,0
chr3:55922417-55984588(-),29.57059459,26.3716403624,5.0714693005,41.1686943185,22.2723013393,0,0,0,0,0
chr6:11036651-11036969(+),0,0,0,1.3280223974,0,0,0,0,0,0
chr10:88211724-88233730(-),2.5713560513,4.0571754404,1.0142938601,0,1.0605857781,0,0,0,0,0
chr16:9561406-9572259(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr1:95603831-95639445(+),1.2856780257,3.0428815803,0,0.6640111987,0,0,0,0,0,0
chr10:77392877-77393625(+),0,0,0,0,0,0,4.0571754404,0,0,0
chr9:13216773-13250371(-),0,0,2.0285877202,3.3200559934,0,0,0,0,0,0
chr12:83358803-83424658(+),0,1.0142938601,2.0285877202,0,1.0605857781,0,0,0,0,0
chr4:47338621-47338819(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr15:34123164-34129188(+),0,0,0,5.9761007882,0,0,0,0,0,0
chr11:17316871-17317758(+),0,0,0,0,2.1211715561,0,0,0,0,0
chr2:29140759-29152576(+),0,0,0,0,2.1211715561,0,0,0,0,0
chr8:67726088-67743546(+),1.2856780257,0,0,4.6480783908,0,0,0,0,0,0
chr13:41890982-41894960(+),0,0,0,0,4.2423431122,0,0,0,0,0
chrM:9032-10752(+),2.5713560513,0,0,0,0,0,0,0,0,0
chrX:101771558-101805026(+),0,0,0,0,0,0,0,5.0714693005,0,0
chr16:67662273-67663436(+),3.857034077,5.0714693005,1.0142938601,1.9920335961,5.3029288903,0,0,0,0,0
chr9:131271155-131277918(-),0,0,2.0285877202,0,0,0,0,0,0,0
chr17:11998892-12016677(+),3.857034077,3.0428815803,2.0285877202,3.9840671921,1.0605857781,0,0,0,0,0
chr6:53054084-53114109(+),0,0,0,0,0,4.0571754404,0,0,0,0
chr1:211952260-211961069(-),2.5713560513,0,3.0428815803,0,4.2423431122,0,0,0,0,0
chr8:141799573-141840625(-),0,4.0571754404,2.0285877202,0,1.0605857781,0,0,0,0,0
chrX:138887132-138887877(+),0,0,0,0,0,0,0,0,3.0428815803,0
chr11:86778736-86802437(-),2.5713560513,1.0142938601,0,0,0,0,0,0,0,0
chr3:25608061-25608462(+),0,0,0,0,0,0,0,3.0428815803,0,0
chr10:42596918-42599811(+),0,0,0,0,0,1.0142938601,0,0,1.0142938601,0
chr17:57808782-57851246(+),15.4281363078,15.2144079014,14.2001140413,23.240391954,28.6358160077,0,0,0,0,0
chr2:216977739-217026771(+),0,0,3.0428815803,0,0,0,0,0,0,0
chr19:58308095-58360861(+),0,0,0,0,0,0,3.0428815803,0,0,0
chr19:36515298-36515534(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr19:42481266-42481564(-),0,0,0,0,0,0,0,2.0285877202,0,0
chr13:53232534-53254290(+),0,0,4.0571754404,0,0,0,0,0,0,0
chr12:2613602-2622150(+),32.1419506413,13.1858201812,13.1858201812,3.9840671921,3.1817573342,0,0,0,0,0
chr2:109964130-109964405(+),0,0,0,5.9761007882,2.1211715561,0,0,0,0,0
chr8:124153001-124154696(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr5:133533300-133533518(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr16:63485487-63485666(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr4:158057621-158074162(+),0,3.0428815803,2.0285877202,1.9920335961,1.0605857781,0,0,0,0,0
chr1:70541760-70587553(+),0,7.1000570206,0,0,1.0605857781,0,0,0,0,0
chr15:34030719-34032077(-),0,0,0,0,0,0,0,3.0428815803,0,0
chr11:73418465-73431944(+),0,0,3.0428815803,0,0,0,0,0,0,0
chr3:71090479-71102924(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr2:22094215-22094657(+),0,0,0,0,0,0,0,0,3.0428815803,0
chr7:145892203-145893593(+),0,2.0285877202,0,6.6401119869,0,0,0,0,0,0
chr9:134879492-134879675(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr5:117458705-117458854(-),0,0,0,0,0,0,0,0,0,19.2715833417
chr1:35846860-35854683(+),1.2856780257,9.1286447408,0,9.2961567816,7.4241004464,0,0,0,0,0
chr8:124371461-124392917(-),0,0,0,5.9761007882,0,0,0,0,0,0
chr13:50335863-50336303(-),0,0,0,0,0,0,0,0,3.0428815803,0
chr10:8561005-8561172(-),0,0,0,0,0,0,0,3.0428815803,0,0
chr3:36570188-36576152(+),0,0,0,3.9840671921,0,0,0,0,0,0
chr2:186946057-186951097(-),6.4283901283,0,0,0,0,0,0,0,0,0
chr6:91582504-91582720(-),0,0,0,0,0,3.0428815803,0,0,0,0
chr2:151984656-151984813(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr1:229426436-229427168(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr2:45773871-45812913(-),0,0,0,0,2.1211715561,0,0,0,0,0
chr5:45333234-45333962(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr2:162804076-162807358(+),0,3.0428815803,0,0,2.1211715561,0,0,0,0,0
chr9:72274910-72276747(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr5:52573238-52573394(-),0,0,0,0,0,0,3.0428815803,0,0,0
chr3:33458250-33467233(-),0,0,2.0285877202,0,0,0,0,0,0,0
chr1:7895822-7897209(+),2.5713560513,1.0142938601,0,0.6640111987,2.1211715561,0,0,0,0,0
chrX:61812057-61830868(+),0,0,0,0,0,0,0,0,5.0714693005,0
chr2:120684174-120702816(+),1.2856780257,1.0142938601,3.0428815803,7.9681343842,5.3029288903,0,0,0,0,0
chr3:33661095-33673863(-),1.2856780257,3.0428815803,0,7.9681343842,2.1211715561,0,0,0,0,0
chr4:166141086-166160051(+),1.2856780257,0,4.0571754404,0,2.1211715561,0,0,0,0,0
chr16:65027034-65027735(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr2:45452306-45453589(-),0,0,0,0,0,0,0,3.0428815803,0,0
chr15:41361768-41388551(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr5:148487029-148487949(-),0,0,0,0,0,0,0,2.0285877202,0,0
chr7:25581670-25582416(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr16:24833398-24834334(+),0,0,0,7.9681343842,0,0,0,0,0,0
chr7:129824024-129832663(-),0,0,0,0,4.2423431122,0,0,0,0,0
chr16:34962772-34963120(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr16:26622394-26622544(+),0,0,0,0,0,0,0,0,0,11.157232461
chr7:152497616-152522207(+),1.2856780257,2.0285877202,0,3.3200559934,1.0605857781,0,0,0,0,0
chr10:130518887-130520323(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr17:35870331-35870743(+),0,0,0,0,0,0,0,4.0571754404,0,0
chr6:90829475-90829720(-),0,0,0,0,0,0,3.0428815803,0,0,0
chr2:43655239-43712464(-),0,2.0285877202,1.0142938601,0,1.0605857781,0,0,0,0,0
chr4:44313579-44325659(-),2.5713560513,0,0,0,0,0,0,0,0,0
chr7:44684926-44695961(+),2.5713560513,2.0285877202,0,0,0,0,0,0,0,0
chr18:3534192-3582162(-),0,0,2.0285877202,0,0,0,0,0,0,0
chr9:111903623-111909469(-),1.2856780257,2.0285877202,0,0,0,0,0,0,0,0
chr3:179615930-179618523(-),0,0,0,1.9920335961,0,0,0,0,0,0
chr2:141625159-141625832(-),0,5.0714693005,5.0714693005,7.9681343842,2.1211715561,0,0,0,0,0
chr15:63978558-63981898(-),2.5713560513,0,0,1.3280223974,0,0,0,0,0,0
chr20:42231721-42232116(-),0,0,0,0,0,0,0,0,3.0428815803,0
chr4:109101051-109102594(+),0,0,0,0,0,0,0,5.0714693005,0,0
chr3:24231565-24279572(-),0,1.0142938601,2.0285877202,0,0,0,0,0,0,0
chr1:51204535-51210447(-),0,1.0142938601,1.0142938601,1.3280223974,1.0605857781,0,0,0,0,0
chr1:93070864-93170301(-),2.5713560513,0,0,0,0,0,0,0,0,0
chr12:111990084-111990781(-),1.2856780257,2.0285877202,4.0571754404,0,1.0605857781,0,0,0,0,0
chr9:80614166-80629108(-),0,0,2.0285877202,0,0,0,0,0,0,0
chr10:97960738-97967655(-),0,0,0,0,2.1211715561,0,0,0,0,0
chr2:183616385-183624034(+),3.857034077,0,1.0142938601,1.3280223974,2.1211715561,0,0,0,0,0
chr11:105961284-105967620(+),1.2856780257,0,0,2.6560447947,0,0,0,0,0,0
chr8:131179782-131193126(-),0,3.0428815803,0,0,0,0,0,0,0,0
chr4:139100371-139106398(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr4:185582928-185599548(+),0,1.0142938601,0,3.9840671921,0,0,0,0,0,0
chr5:78517201-78519201(-),0,0,0,0,0,0,0,3.0428815803,0,0
chr18:18514189-18516232(-),0,0,0,0,0,0,0,3.0428815803,0,0
chr22:30366965-30375041(+),5.1427121026,7.1000570206,0,0,1.0605857781,0,0,0,0,0
chr5:108233360-108295048(+),1.2856780257,2.0285877202,5.0714693005,1.9920335961,1.0605857781,0,0,0,0,0
chr4:36093503-36118757(-),1.2856780257,0,0,2.6560447947,3.1817573342,0,0,0,0,0
chr8:91046060-91046220(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr1:183255797-183262928(-),0,0,0,1.9920335961,0,0,0,0,0,0
chr4:152065062-152080504(-),0,0,3.0428815803,0,0,0,0,0,0,0
chr8:131826315-131833666(-),0,0,3.0428815803,0,0,0,0,0,0,0
chr2:223765392-223783920(+),1.2856780257,0,0,0,3.1817573342,0,0,0,0,0
chr9:116754232-116754523(-),0,0,0,0,0,0,0,2.0285877202,0,0
chr7:61969037-61976338(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr16:46389023-46406951(+),0,0,0,0,0,0,3.0428815803,0,0,0
chr6:142923468-142926958(+),0,0,0,0,0,0,0,0,0,25.3573465023
chr2:9419446-9475308(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr6:9737312-9737475(+),0,0,0,0,0,0,0,0,4.0571754404,0
chr17:37022670-37023180(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr11:120746895-120747088(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr18:39595440-39617784(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr15:34018652-34032214(+),0,0,0,0,2.1211715561,0,0,0,0,0
chr16:77205888-77206098(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr16:53472928-53488754(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr13:100953714-101020828(+),1.2856780257,4.0571754404,3.0428815803,6.6401119869,2.1211715561,0,0,0,0,0
chr13:30801549-30815223(-),0,9.1286447408,0,4.6480783908,4.2423431122,0,0,0,0,0
chr7:7273934-7283381(+),0,1.0142938601,0,0,3.1817573342,0,0,0,0,0
chr1:168474977-168475504(+),0,0,0,0,0,0,0,0,4.0571754404,0
chr20:34388016-34459751(+),0,0,3.0428815803,0,0,0,0,0,0,0
chr10:70915568-70917967(+),0,3.0428815803,1.0142938601,0,0,0,0,0,0,0
chr5:40728447-40730445(-),1.2856780257,0,3.0428815803,0,0,0,0,0,0,0
chr9:111835636-111870850(-),1.2856780257,4.0571754404,4.0571754404,0,1.0605857781,0,0,0,0,0
chr5:86648974-86659321(+),0,3.0428815803,0,0,0,0,0,0,0,0
chr3:38758162-38758443(+),0,0,0,0,0,0,0,3.0428815803,0,0
chr1:246890194-246903603(+),2.5713560513,3.0428815803,1.0142938601,0,0,0,0,0,0,0
chr21:9827153-9827348(+),0,0,0,0,0,0,0,2.0285877202,0,0
chr18:59203726-59206378(+),1.2856780257,1.0142938601,1.0142938601,0,5.3029288903,0,0,0,0,0
chr1:70736539-70742527(-),3.857034077,0,1.0142938601,1.9920335961,0,0,0,0,0,0
chr17:31149431-31149707(-),0,0,0,0,0,0,10.1429386009,8.1143508807,13.1858201812,20.2858772018
chr3:183361268-183390272(+),16.7138143335,59.8433377454,22.314464922,7.3041231855,22.2723013393,0,0,0,0,0
chr20:52058046-52058339(+),0,0,0,0,0,0,0,5.0714693005,0,0
chr20:34446224-34457473(+),0,0,1.0142938601,0,2.1211715561,0,0,0,0,0
chr2:197135917-197172809(-),1.2856780257,5.0714693005,4.0571754404,0,0,0,0,0,0,0
chr21:10801342-10818129(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr15:84592656-84611834(+),0,0,0,0,4.2423431122,0,0,0,0,0
chr3:146191132-146192649(+),0,0,0,0,0,5.0714693005,0,0,0,0
chr15:67956935-67995746(+),3.857034077,3.0428815803,2.0285877202,13.9442351724,6.3635146684,0,0,0,0,0
chr21:32554738-32567621(-),1.2856780257,0,0,9.9601679803,0,0,0,0,0,0
chr17:46108371-46108542(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr13:107470726-107472024(-),0,0,0,0,0,0,0,0,0,5.0714693005
chr7:716866-720363(-),0,0,0,2.6560447947,0,0,0,0,0,0
chr16:68225471-68226084(+),0,0,0,0,0,0,3.0428815803,0,0,0
chr9:17049900-17050052(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr7:140430843-140431008(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr18:56031500-56050551(+),0,0,0,3.3200559934,0,0,0,0,0,0
chr17:74283273-74301022(-),0,1.0142938601,0,0,2.1211715561,0,0,0,0,0
chr21:24292276-24293701(-),0,0,0,0,0,0,0,0,0,15.2144079014
chr7:93088078-93088280(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr1:69867419-69868136(+),0,0,0,0,0,0,0,0,2.0285877202,0
chr2:80096942-80101468(+),1.2856780257,2.0285877202,0,0,1.0605857781,0,0,0,0,0
chr16:48290521-48337216(+),0,5.0714693005,8.1143508807,0,2.1211715561,0,0,0,0,0
chr2:163360953-163374668(-),0,6.0857631605,2.0285877202,9.2961567816,8.4846862245,0,0,0,0,0
chr11:77394755-77396204(-),3.857034077,1.0142938601,3.0428815803,4.6480783908,1.0605857781,0,0,0,0,0
chrX:48660878-48661111(+),0,0,0,0,0,0,0,3.0428815803,0,0
chr6:102855328-102858291(-),0,0,0,0,0,0,0,0,2.0285877202,0
chr4:166966644-166970595(+),0,0,0,0,0,0,0,0,0,14.2001140413
chr9:130209946-130210702(-),0,0,0,5.3120895895,0,0,0,0,0,0
chr5:117577509-117578227(+),0,0,0,0,0,0,0,0,4.0571754404,0
chr1:151400299-151403317(+),0,3.0428815803,0,0,0,0,0,0,0,0
chr17:12846905-12847513(+),0,0,1.0142938601,1.9920335961,0,0,0,0,0,0
chr12:110388972-110399490(-),0,0,0,1.9920335961,0,0,0,0,0,0
chr11:77060284-77091039(-),1.2856780257,0,0,1.3280223974,1.0605857781,0,0,0,0,0
chr3:183434963-183436764(+),0,0,0,0,0,0,0,4.0571754404,0,0
chr11:113457393-113460835(-),0,0,4.0571754404,0,0,0,0,0,0,0
chr13:33396991-33397986(-),0,0,0,0,0,0,0,2.0285877202,0,0
chr6:101558121-101560890(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr5:61846194-61857084(+),0,0,0,0,2.1211715561,0,0,0,0,0
chr3:21185690-21186845(+),0,0,0,0,0,0,0,3.0428815803,0,0
chr6:74345105-74348222(-),2.5713560513,1.0142938601,0,0,0,0,0,0,0,0
chr1:78267016-78309092(+),0,1.0142938601,3.0428815803,0,0,0,0,0,0,0
chr16:46391305-46403223(-),0,0,0,0,0,0,0,2.0285877202,0,0
chr20:8182522-8183526(-),0,0,0,0,0,0,0,0,0,2.0285877202
chrY:58985884-58992925(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr18:39937812-39943125(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr1:180438756-180438918(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr16:11868092-11876244(-),0,0,5.0714693005,0,0,0,0,0,0,0
chr3:179592115-179618523(-),0,0,0,0,2.1211715561,0,0,0,0,0
chr7:37069329-37070616(+),0,0,0,0,0,0,0,0,3.0428815803,0
chr3:150289745-150290316(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr6:112939056-112939418(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr2:202412228-202446940(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr15:78837211-78838106(+),2.5713560513,0,2.0285877202,0,2.1211715561,0,0,0,0,0
chr6:36040650-36070426(+),0,1.0142938601,0,5.9761007882,0,0,0,0,0,0
chr22:46631030-46631406(+),0,0,0,2.6560447947,0,0,0,0,0,0
chr5:7075803-7075990(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr4:152053483-152056284(-),0,1.0142938601,0,0,2.1211715561,0,0,0,0,0
chr7:150264333-150264574(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr20:47933375-47933536(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr1:55362940-55366695(-),0,0,0,0,0,0,0,2.0285877202,0,0
chr19:47919909-47920607(+),0,1.0142938601,3.0428815803,0,0,0,0,0,0,0
